posteam,down,distance_bucket,play_type,n_plays_2022,n_plays_2023,n_plays_2024,Success Rate %_2022,Success Rate %_2023,Success Rate %_2024,Success Rate %_2022→2023 Δ,Success Rate %_2023→2024 Δ,Conversion %_2022,Conversion %_2023,Conversion %_2024,Conversion %_2022→2023 Δ,Conversion %_2023→2024 Δ
MIN,3,short,run,19.0,16.0,22.0,78.95,75.0,68.17999999999999,-4.0,-6.8,78.95,75.0,68.17999999999999,-4.0,-6.8
MIN,3,very long,pass,45.0,39.0,43.0,26.669999999999998,38.46,41.86,11.8,3.4,11.110000000000001,20.51,25.580000000000002,9.4,5.1
MIN,3,very long,run,3.0,8.0,3.0,66.67,25.0,0.0,-41.7,-25.0,33.33,0.0,0.0,-33.3,0.0
MIN,4,long,pass,2.0,,,0.0,,,,,0.0,,,,
MIN,4,medium,pass,3.0,7.0,1.0,100.0,57.14,100.0,-42.9,42.9,100.0,57.14,100.0,-42.9,42.9
MIN,4,medium,run,,3.0,,,100.0,,,,,100.0,,,
MIN,4,short,pass,10.0,10.0,8.0,50.0,60.0,25.0,10.0,-35.0,50.0,50.0,25.0,0.0,-25.0
MIN,4,short,run,4.0,6.0,5.0,25.0,83.33,80.0,58.3,-3.3,25.0,83.33,80.0,58.3,-3.3
MIN,4,very long,pass,1.0,2.0,3.0,100.0,0.0,0.0,-100.0,0.0,100.0,0.0,0.0,-100.0,0.0
MIN,4,very long,run,1.0,,,0.0,,,,,0.0,,,,
NE,1,long,pass,193.0,206.0,168.0,42.49,43.2,45.83,0.7,2.6,0.0,0.0,0.0,0.0,0.0
NE,1,long,run,204.0,195.0,228.0,37.75,37.95,33.33,0.2,-4.6,0.0,0.0,0.0,0.0,0.0
NE,1,medium,pass,3.0,,6.0,33.33,,16.669999999999998,,,0.0,,0.0,,
NE,1,medium,run,4.0,5.0,5.0,50.0,80.0,60.0,30.0,-20.0,0.0,0.0,0.0,0.0,0.0
NE,1,short,pass,1.0,3.0,2.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
NE,1,short,run,6.0,2.0,5.0,16.669999999999998,100.0,40.0,83.3,-60.0,0.0,0.0,0.0,0.0,0.0
NE,1,very long,pass,13.0,10.0,12.0,53.849999999999994,40.0,50.0,-13.8,10.0,0.0,0.0,0.0,0.0,0.0
NE,1,very long,run,8.0,5.0,8.0,50.0,20.0,25.0,-30.0,5.0,0.0,0.0,0.0,0.0,0.0
NE,2,long,pass,93.0,83.0,81.0,45.16,42.17,45.68,-3.0,3.5,0.0,0.0,0.0,0.0,0.0
NE,2,long,run,32.0,38.0,44.0,25.0,26.32,29.549999999999997,1.3,3.2,0.0,0.0,0.0,0.0,0.0
NE,2,medium,pass,56.0,57.0,58.0,51.790000000000006,45.61,53.449999999999996,-6.2,7.8,0.0,0.0,0.0,0.0,0.0
NE,2,medium,run,47.0,51.0,52.0,44.68,31.369999999999997,50.0,-13.3,18.6,0.0,0.0,0.0,0.0,0.0
NE,2,short,pass,15.0,16.0,24.0,46.67,56.25,54.169999999999995,9.6,-2.1,0.0,0.0,0.0,0.0,0.0
NE,2,short,run,30.0,47.0,32.0,66.67,57.45,43.75,-9.2,-13.7,0.0,0.0,0.0,0.0,0.0
NE,2,very long,pass,38.0,37.0,43.0,31.580000000000002,40.54,46.51,9.0,6.0,0.0,0.0,0.0,0.0,0.0
NE,2,very long,run,16.0,12.0,11.0,25.0,16.669999999999998,72.72999999999999,-8.3,56.1,0.0,0.0,0.0,0.0,0.0
NE,3,long,pass,31.0,39.0,46.0,19.35,17.95,39.129999999999995,-1.4,21.2,19.35,17.95,34.78,-1.4,16.8
NE,3,long,run,8.0,5.0,4.0,25.0,20.0,100.0,-5.0,80.0,12.5,20.0,75.0,7.5,55.0
NE,3,medium,pass,53.0,71.0,52.0,43.4,35.21,34.62,-8.2,-0.6,43.4,33.800000000000004,34.62,-9.6,0.8
NE,3,medium,run,14.0,4.0,4.0,50.0,25.0,50.0,-25.0,25.0,42.86,25.0,50.0,-17.9,25.0
NE,3,short,pass,32.0,28.0,34.0,43.75,35.709999999999994,52.94,-8.0,17.2,46.88,35.709999999999994,52.94,-11.2,17.2
NE,3,short,run,26.0,32.0,30.0,69.23,62.5,53.33,-6.7,-9.2,65.38000000000001,62.5,50.0,-2.9,-12.5
NE,3,very long,pass,39.0,36.0,40.0,20.51,19.439999999999998,20.0,-1.1,0.6,17.95,8.33,5.0,-9.6,-3.3
NE,3,very long,run,7.0,7.0,4.0,28.57,14.29,50.0,-14.3,35.7,0.0,14.29,25.0,14.3,10.7
NE,4,long,pass,,2.0,1.0,,50.0,100.0,,50.0,,50.0,100.0,,50.0
NE,4,long,run,,,1.0,,,100.0,,,,,100.0,,
NE,4,medium,pass,1.0,6.0,4.0,0.0,33.33,0.0,33.3,-33.3,0.0,33.33,0.0,33.3,-33.3
NE,4,medium,run,,1.0,1.0,,0.0,100.0,,100.0,,0.0,100.0,,100.0
NE,4,short,pass,9.0,7.0,5.0,55.559999999999995,28.57,60.0,-27.0,31.4,55.559999999999995,28.57,60.0,-27.0,31.4
NE,4,short,run,1.0,6.0,9.0,0.0,66.67,77.78,66.7,11.1,0.0,66.67,77.78,66.7,11.1
NE,4,very long,pass,2.0,3.0,3.0,0.0,0.0,33.33,0.0,33.3,0.0,0.0,33.33,0.0,33.3
NO,1,long,pass,186.0,196.0,197.0,53.23,48.980000000000004,39.589999999999996,-4.2,-9.4,0.0,0.0,0.0,0.0,0.0
NO,1,long,run,226.0,238.0,201.0,39.82,32.35,35.82,-7.5,3.5,0.0,0.0,0.0,0.0,0.0
NO,1,medium,pass,4.0,5.0,,75.0,40.0,,-35.0,,0.0,0.0,,0.0,
NO,1,medium,run,4.0,7.0,8.0,75.0,14.29,62.5,-60.7,48.2,0.0,0.0,0.0,0.0,0.0
NO,1,short,pass,1.0,2.0,1.0,100.0,100.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0
NO,1,short,run,4.0,9.0,7.0,75.0,55.559999999999995,57.14,-19.4,1.6,0.0,0.0,0.0,0.0,0.0
NO,1,very long,pass,10.0,10.0,10.0,60.0,40.0,40.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1,very long,run,3.0,5.0,7.0,0.0,20.0,42.86,20.0,22.9,0.0,0.0,0.0,0.0,0.0
NO,2,long,pass,69.0,86.0,83.0,49.28,44.190000000000005,39.76,-5.1,-4.4,0.0,0.0,0.0,0.0,0.0
NO,2,long,run,52.0,35.0,31.0,28.849999999999998,28.57,48.39,-0.3,19.8,0.0,0.0,0.0,0.0,0.0
NO,2,medium,pass,47.0,76.0,50.0,53.190000000000005,46.050000000000004,48.0,-7.1,1.9,0.0,0.0,0.0,0.0,0.0
NO,2,medium,run,63.0,58.0,65.0,39.68,44.83,49.230000000000004,5.1,4.4,0.0,0.0,0.0,0.0,0.0
NO,2,short,pass,27.0,19.0,20.0,51.849999999999994,57.89,60.0,6.0,2.1,0.0,0.0,0.0,0.0,0.0
NO,2,short,run,37.0,43.0,33.0,45.95,51.160000000000004,36.36,5.2,-14.8,0.0,0.0,0.0,0.0,0.0
NO,2,very long,pass,33.0,46.0,55.0,45.45,47.83,40.0,2.4,-7.8,0.0,0.0,0.0,0.0,0.0
NO,2,very long,run,7.0,11.0,12.0,28.57,27.27,25.0,-1.3,-2.3,0.0,0.0,0.0,0.0,0.0
NO,3,long,pass,35.0,53.0,29.0,34.29,22.64,27.589999999999996,-11.6,4.9,34.29,18.87,17.24,-15.4,-1.6
NO,3,long,run,1.0,3.0,2.0,100.0,33.33,50.0,-66.7,16.7,0.0,33.33,50.0,33.3,16.7
NO,3,medium,pass,68.0,77.0,61.0,41.18,41.56,36.07,0.4,-5.5,38.24,41.56,36.07,3.3,-5.5
NO,3,medium,run,6.0,8.0,11.0,16.669999999999998,37.5,54.55,20.8,17.0,16.669999999999998,37.5,54.55,20.8,17.0
NO,3,short,pass,32.0,31.0,26.0,50.0,48.39,50.0,-1.6,1.6,46.88,48.39,50.0,1.5,1.6
NO,3,short,run,42.0,29.0,34.0,73.81,72.41,67.65,-1.4,-4.8,73.81,72.41,67.65,-1.4,-4.8
NO,3,very long,pass,29.0,28.0,39.0,34.48,39.290000000000006,20.51,4.8,-18.8,10.34,32.14,15.379999999999999,21.8,-16.8
NO,3,very long,run,4.0,4.0,13.0,25.0,25.0,7.6899999999999995,0.0,-17.3,0.0,0.0,0.0,0.0,0.0
NO,4,long,pass,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,4,medium,pass,3.0,6.0,7.0,33.33,0.0,14.29,-33.3,14.3,33.33,0.0,14.29,-33.3,14.3
NO,4,short,pass,2.0,4.0,6.0,100.0,75.0,83.33,-25.0,8.3,100.0,75.0,83.33,-25.0,8.3
NO,4,short,run,4.0,7.0,11.0,25.0,85.71,72.72999999999999,60.7,-13.0,25.0,85.71,72.72999999999999,60.7,-13.0
NO,4,very long,pass,1.0,,1.0,0.0,,100.0,,,0.0,,100.0,,
NYG,1,long,pass,217.0,214.0,228.0,46.08,40.19,45.61,-5.9,5.4,0.0,0.0,0.0,0.0,0.0
NYG,1,long,run,273.0,180.0,168.0,35.160000000000004,39.44,31.55,4.3,-7.9,0.0,0.0,0.0,0.0,0.0
NYG,1,medium,pass,,4.0,3.0,,0.0,100.0,,100.0,,0.0,0.0,,0.0
NYG,1,medium,run,11.0,4.0,4.0,36.36,25.0,50.0,-11.4,25.0,0.0,0.0,0.0,0.0,0.0
NYG,1,short,pass,2.0,2.0,2.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,1,short,run,8.0,4.0,8.0,62.5,75.0,87.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0
NYG,1,very long,pass,9.0,11.0,19.0,33.33,45.45,47.370000000000005,12.1,1.9,0.0,0.0,0.0,0.0,0.0
NYG,1,very long,run,4.0,5.0,7.0,50.0,40.0,28.57,-10.0,-11.4,0.0,0.0,0.0,0.0,0.0
NYG,2,long,pass,82.0,56.0,80.0,47.56,42.86,42.5,-4.7,-0.4,0.0,0.0,0.0,0.0,0.0
NYG,2,long,run,55.0,67.0,46.0,45.45,26.87,32.61,-18.6,5.7,0.0,0.0,0.0,0.0,0.0
NYG,2,medium,pass,69.0,43.0,54.0,50.72,51.160000000000004,40.739999999999995,0.4,-10.4,0.0,0.0,0.0,0.0,0.0
NYG,2,medium,run,78.0,56.0,66.0,52.559999999999995,35.709999999999994,31.819999999999997,-16.8,-3.9,0.0,0.0,0.0,0.0,0.0
NYG,2,short,pass,14.0,11.0,16.0,42.86,54.55,31.25,11.7,-23.3,0.0,0.0,0.0,0.0,0.0
NYG,2,short,run,42.0,31.0,23.0,64.29,45.16,60.870000000000005,-19.1,15.7,0.0,0.0,0.0,0.0,0.0
NYG,2,very long,pass,53.0,57.0,35.0,64.14999999999999,26.32,37.14,-37.8,10.8,0.0,0.0,0.0,0.0,0.0
NYG,2,very long,run,11.0,17.0,18.0,36.36,47.06,27.779999999999998,10.7,-19.3,0.0,0.0,0.0,0.0,0.0
NYG,3,long,pass,39.0,40.0,49.0,28.21,35.0,32.65,6.8,-2.4,28.21,32.5,32.65,4.3,0.1
NYG,3,long,run,8.0,9.0,3.0,37.5,11.110000000000001,33.33,-26.4,22.2,25.0,0.0,33.33,-25.0,33.3
NYG,3,medium,pass,78.0,52.0,55.0,35.9,40.38,34.55,4.5,-5.8,34.62,38.46,30.91,3.8,-7.6
NYG,3,medium,run,15.0,15.0,10.0,60.0,40.0,60.0,-20.0,20.0,53.33,40.0,50.0,-13.3,10.0
NYG,3,short,pass,24.0,30.0,35.0,50.0,43.33,45.71,-6.7,2.4,50.0,43.33,45.71,-6.7,2.4
NYG,3,short,run,33.0,33.0,32.0,72.72999999999999,51.519999999999996,68.75,-21.2,17.2,72.72999999999999,51.519999999999996,68.75,-21.2,17.2
NYG,3,very long,pass,34.0,56.0,38.0,32.35,14.29,34.21,-18.1,19.9,17.65,8.93,10.530000000000001,-8.7,1.6
NYG,3,very long,run,2.0,11.0,8.0,50.0,18.18,25.0,-31.8,6.8,0.0,9.09,12.5,9.1,3.4
NYG,4,long,pass,6.0,8.0,5.0,16.669999999999998,25.0,20.0,8.3,-5.0,16.669999999999998,25.0,20.0,8.3,-5.0
NYG,4,long,run,,1.0,1.0,,100.0,100.0,,0.0,,100.0,100.0,,0.0
NYG,4,medium,pass,2.0,6.0,4.0,0.0,66.67,0.0,66.7,-66.7,0.0,66.67,0.0,66.7,-66.7
NYG,4,medium,run,2.0,,,50.0,,,,,50.0,,,,
NYG,4,short,pass,4.0,6.0,10.0,25.0,50.0,60.0,25.0,10.0,25.0,50.0,60.0,25.0,10.0
NYG,4,short,run,9.0,15.0,16.0,88.89,53.33,75.0,-35.6,21.7,88.89,53.33,75.0,-35.6,21.7
NYG,4,very long,pass,1.0,1.0,1.0,100.0,0.0,0.0,-100.0,0.0,100.0,0.0,0.0,-100.0,0.0
NYG,4,very long,run,2.0,,,50.0,,,,,50.0,,,,
NYJ,1,long,pass,197.0,214.0,203.0,41.620000000000005,40.65,46.31,-1.0,5.7,0.0,0.0,0.0,0.0,0.0
NYJ,1,long,run,205.0,195.0,194.0,32.2,33.33,34.54,1.1,1.2,0.0,0.0,0.0,0.0,0.0
NYJ,1,medium,pass,4.0,1.0,4.0,100.0,0.0,75.0,-100.0,75.0,0.0,0.0,0.0,0.0,0.0
NYJ,1,medium,run,9.0,5.0,5.0,55.559999999999995,40.0,60.0,-15.6,20.0,0.0,0.0,0.0,0.0,0.0
NYJ,1,short,pass,2.0,1.0,8.0,0.0,100.0,62.5,100.0,-37.5,0.0,0.0,0.0,0.0,0.0
NYJ,1,short,run,5.0,2.0,3.0,60.0,100.0,33.33,40.0,-66.7,0.0,0.0,0.0,0.0,0.0
NYJ,1,very long,pass,20.0,19.0,11.0,35.0,42.11,36.36,7.1,-5.8,0.0,0.0,0.0,0.0,0.0
NYJ,1,very long,run,6.0,5.0,5.0,33.33,0.0,40.0,-33.3,40.0,0.0,0.0,0.0,0.0,0.0
NYJ,2,long,pass,101.0,90.0,92.0,45.540000000000006,33.33,42.39,-12.2,9.1,0.0,0.0,0.0,0.0,0.0
NYJ,2,long,run,41.0,52.0,27.0,29.270000000000003,28.849999999999998,25.929999999999996,-0.4,-2.9,0.0,0.0,0.0,0.0,0.0
NYJ,2,medium,pass,54.0,49.0,69.0,55.559999999999995,38.78,43.480000000000004,-16.8,4.7,0.0,0.0,0.0,0.0,0.0
NYJ,2,medium,run,46.0,37.0,44.0,39.129999999999995,29.73,45.45,-9.4,15.7,0.0,0.0,0.0,0.0,0.0
NYJ,2,short,pass,16.0,25.0,31.0,56.25,52.0,51.61,-4.2,-0.4,0.0,0.0,0.0,0.0,0.0
NYJ,2,short,run,26.0,24.0,30.0,42.309999999999995,54.169999999999995,43.33,11.9,-10.8,0.0,0.0,0.0,0.0,0.0
NYJ,2,very long,pass,57.0,55.0,33.0,22.81,23.64,39.39,0.8,15.8,0.0,0.0,0.0,0.0,0.0
NYJ,2,very long,run,7.0,6.0,12.0,42.86,66.67,50.0,23.8,-16.7,0.0,0.0,0.0,0.0,0.0
NYJ,3,long,pass,48.0,44.0,41.0,37.5,20.45,43.9,-17.0,23.4,35.42,20.45,36.59,-15.0,16.1
NYJ,3,long,run,4.0,6.0,3.0,75.0,0.0,33.33,-75.0,33.3,75.0,0.0,33.33,-75.0,33.3
NYJ,3,medium,pass,71.0,70.0,62.0,42.25,41.43,38.71,-0.8,-2.7,40.849999999999994,40.0,37.1,-0.8,-2.9
NYJ,3,medium,run,7.0,4.0,3.0,57.14,50.0,100.0,-7.1,50.0,42.86,50.0,100.0,7.1,50.0
NYJ,3,short,pass,31.0,29.0,38.0,41.94,27.589999999999996,44.74,-14.4,17.2,41.94,27.589999999999996,44.74,-14.4,17.2
NYJ,3,short,run,22.0,22.0,23.0,63.63999999999999,50.0,78.25999999999999,-13.6,28.3,63.63999999999999,50.0,78.25999999999999,-13.6,28.3
NYJ,3,very long,pass,42.0,48.0,37.0,9.520000000000001,10.42,32.43,0.9,22.0,4.760000000000001,4.17,16.220000000000002,-0.6,12.1
NYJ,3,very long,run,14.0,13.0,3.0,42.86,7.6899999999999995,33.33,-35.2,25.6,14.29,7.6899999999999995,0.0,-6.6,-7.7
NYJ,4,long,pass,4.0,3.0,1.0,25.0,0.0,0.0,-25.0,0.0,25.0,0.0,0.0,-25.0,0.0
NYJ,4,medium,pass,9.0,5.0,6.0,22.220000000000002,40.0,16.669999999999998,17.8,-23.3,22.220000000000002,40.0,16.669999999999998,17.8,-23.3
NYJ,4,medium,run,,2.0,1.0,,0.0,100.0,,100.0,,0.0,100.0,,100.0
NYJ,4,short,pass,10.0,7.0,10.0,40.0,85.71,70.0,45.7,-15.7,40.0,100.0,70.0,60.0,-30.0
NYJ,4,short,run,2.0,10.0,5.0,100.0,80.0,20.0,-20.0,-60.0,100.0,80.0,20.0,-20.0,-60.0
NYJ,4,very long,pass,3.0,2.0,1.0,66.67,0.0,0.0,-66.7,0.0,66.67,0.0,0.0,-66.7,0.0
PHI,1,long,pass,240.0,231.0,178.0,47.08,43.72,50.0,-3.4,6.3,0.0,0.0,0.0,0.0,0.0
PHI,1,long,run,276.0,237.0,351.0,44.93,40.510000000000005,38.18,-4.4,-2.3,0.0,0.0,0.0,0.0,0.0
PHI,1,medium,pass,6.0,4.0,,33.33,50.0,,16.7,,0.0,0.0,,0.0,
PHI,1,medium,run,15.0,16.0,16.0,60.0,56.25,43.75,-3.8,-12.5,0.0,0.0,0.0,0.0,0.0
PHI,1,short,pass,2.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,
PHI,1,short,run,13.0,10.0,14.0,69.23,50.0,64.29,-19.2,14.3,0.0,0.0,0.0,0.0,0.0
PHI,1,very long,pass,16.0,10.0,11.0,50.0,20.0,45.45,-30.0,25.5,0.0,0.0,0.0,0.0,0.0
PHI,1,very long,run,8.0,4.0,9.0,25.0,25.0,22.220000000000002,0.0,-2.8,0.0,0.0,0.0,0.0,0.0
PHI,2,long,pass,114.0,102.0,85.0,43.86,52.94,43.53,9.1,-9.4,0.0,0.0,0.0,0.0,0.0
PHI,2,long,run,42.0,43.0,63.0,40.48,20.93,33.33,-19.5,12.4,0.0,0.0,0.0,0.0,0.0
PHI,2,medium,pass,56.0,61.0,64.0,48.209999999999994,44.26,54.690000000000005,-3.9,10.4,0.0,0.0,0.0,0.0,0.0
PHI,2,medium,run,84.0,53.0,74.0,53.56999999999999,43.4,43.24,-10.2,-0.2,0.0,0.0,0.0,0.0,0.0
PHI,2,short,pass,24.0,26.0,23.0,37.5,61.53999999999999,60.870000000000005,24.0,-0.7,0.0,0.0,0.0,0.0,0.0
PHI,2,short,run,53.0,42.0,64.0,66.03999999999999,66.67,53.12,0.6,-13.6,0.0,0.0,0.0,0.0,0.0
PHI,2,very long,pass,44.0,42.0,57.0,34.089999999999996,42.86,45.61,8.8,2.8,0.0,0.0,0.0,0.0,0.0
PHI,2,very long,run,12.0,13.0,16.0,50.0,23.080000000000002,50.0,-26.9,26.9,0.0,0.0,0.0,0.0,0.0
PHI,3,long,pass,42.0,39.0,34.0,35.709999999999994,33.33,29.409999999999997,-2.4,-3.9,35.709999999999994,30.769999999999996,26.47,-4.9,-4.3
PHI,3,long,run,8.0,10.0,8.0,50.0,20.0,62.5,-30.0,42.5,50.0,20.0,37.5,-30.0,17.5
PHI,3,medium,pass,50.0,51.0,70.0,62.0,52.94,44.29,-9.1,-8.6,60.0,52.94,44.29,-7.1,-8.6
PHI,3,medium,run,32.0,26.0,33.0,43.75,46.150000000000006,42.42,2.4,-3.7,40.62,50.0,36.36,9.4,-13.6
PHI,3,short,pass,21.0,25.0,23.0,57.14,56.00000000000001,43.480000000000004,-1.1,-12.5,57.14,56.00000000000001,43.480000000000004,-1.1,-12.5
PHI,3,short,run,64.0,41.0,57.0,71.88,73.17,68.42,1.3,-4.8,71.88,78.05,68.42,6.2,-9.6
PHI,3,very long,pass,40.0,34.0,35.0,20.0,29.409999999999997,34.29,9.4,4.9,15.0,20.59,22.86,5.6,2.3
PHI,3,very long,run,10.0,6.0,18.0,60.0,33.33,22.220000000000002,-26.7,-11.1,20.0,16.669999999999998,11.110000000000001,-3.3,-5.6
PHI,4,long,pass,2.0,2.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,
PHI,4,medium,pass,4.0,4.0,6.0,50.0,75.0,66.67,25.0,-8.3,50.0,75.0,66.67,25.0,-8.3
PHI,4,medium,run,1.0,,1.0,100.0,,0.0,,,100.0,,0.0,,
PHI,4,short,pass,8.0,6.0,10.0,62.5,50.0,60.0,-12.5,10.0,75.0,66.67,60.0,-8.3,-6.7
PHI,4,short,run,21.0,14.0,13.0,85.71,85.71,84.61999999999999,0.0,-1.1,85.71,85.71,92.31,0.0,6.6
PHI,4,very long,pass,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIT,1,long,pass,201.0,178.0,178.0,46.77,46.07,41.010000000000005,-0.7,-5.1,0.0,0.0,0.0,0.0,0.0
PIT,1,long,run,231.0,242.0,253.0,37.66,41.74,32.019999999999996,4.1,-9.7,0.0,0.0,0.0,0.0,0.0
PIT,1,medium,pass,5.0,3.0,1.0,0.0,66.67,0.0,66.7,-66.7,0.0,0.0,0.0,0.0,0.0
PIT,1,medium,run,8.0,12.0,10.0,75.0,41.67,50.0,-33.3,8.3,0.0,0.0,0.0,0.0,0.0
PIT,1,short,pass,1.0,3.0,3.0,0.0,66.67,33.33,66.7,-33.3,0.0,0.0,0.0,0.0,0.0
PIT,1,short,run,9.0,5.0,7.0,55.559999999999995,40.0,71.43,-15.6,31.4,0.0,0.0,0.0,0.0,0.0
PIT,1,very long,pass,15.0,10.0,8.0,40.0,60.0,50.0,20.0,-10.0,0.0,0.0,0.0,0.0,0.0
PIT,1,very long,run,6.0,4.0,8.0,66.67,50.0,25.0,-16.7,-25.0,0.0,0.0,0.0,0.0,0.0
PIT,2,long,pass,83.0,65.0,80.0,43.37,40.0,42.5,-3.4,2.5,0.0,0.0,0.0,0.0,0.0
PIT,2,long,run,57.0,50.0,59.0,29.82,18.0,32.2,-11.8,14.2,0.0,0.0,0.0,0.0,0.0
PIT,2,medium,pass,50.0,58.0,55.0,40.0,39.660000000000004,43.64,-0.3,4.0,0.0,0.0,0.0,0.0,0.0
PIT,2,medium,run,73.0,77.0,65.0,56.16,48.05,49.230000000000004,-8.1,1.2,0.0,0.0,0.0,0.0,0.0
PIT,2,short,pass,21.0,27.0,23.0,57.14,59.260000000000005,60.870000000000005,2.1,1.6,0.0,0.0,0.0,0.0,0.0
PIT,2,short,run,38.0,27.0,38.0,55.26,48.15,42.11,-7.1,-6.0,0.0,0.0,0.0,0.0,0.0
PIT,2,very long,pass,40.0,29.0,46.0,42.5,37.93,45.65,-4.6,7.7,0.0,0.0,0.0,0.0,0.0
PIT,2,very long,run,9.0,17.0,17.0,55.559999999999995,23.53,52.94,-32.0,29.4,0.0,0.0,0.0,0.0,0.0
PIT,3,long,pass,46.0,48.0,44.0,39.129999999999995,29.17,36.36,-10.0,7.2,39.129999999999995,29.17,34.089999999999996,-10.0,4.9
PIT,3,long,run,4.0,4.0,6.0,25.0,25.0,33.33,0.0,8.3,25.0,50.0,50.0,25.0,0.0
PIT,3,medium,pass,65.0,74.0,54.0,40.0,37.84,48.15,-2.2,10.3,40.0,36.49,46.300000000000004,-3.5,9.8
PIT,3,medium,run,7.0,4.0,20.0,57.14,100.0,55.00000000000001,42.9,-45.0,42.86,100.0,50.0,57.1,-50.0
PIT,3,short,pass,37.0,36.0,36.0,45.95,50.0,41.67,4.0,-8.3,45.95,50.0,44.440000000000005,4.0,-5.6
PIT,3,short,run,37.0,30.0,28.0,83.78,63.33,60.709999999999994,-20.5,-2.6,83.78,60.0,64.29,-23.8,4.3
PIT,3,very long,pass,35.0,36.0,44.0,34.29,33.33,25.0,-1.0,-8.3,25.71,19.439999999999998,15.909999999999998,-6.3,-3.5
PIT,3,very long,run,5.0,8.0,6.0,40.0,12.5,50.0,-27.5,37.5,20.0,0.0,16.669999999999998,-20.0,16.7
PIT,4,long,pass,2.0,1.0,,0.0,100.0,,100.0,,0.0,100.0,,100.0,
PIT,4,medium,pass,2.0,4.0,1.0,50.0,0.0,0.0,-50.0,0.0,50.0,0.0,0.0,-50.0,0.0
PIT,4,short,pass,3.0,6.0,1.0,100.0,16.669999999999998,100.0,-83.3,83.3,100.0,16.669999999999998,100.0,-83.3,83.3
PIT,4,short,run,7.0,8.0,12.0,100.0,87.5,50.0,-12.5,-37.5,100.0,87.5,50.0,-12.5,-37.5
PIT,4,very long,pass,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEA,1,long,pass,243.0,210.0,236.0,55.559999999999995,50.480000000000004,49.58,-5.1,-0.9,0.0,0.0,0.0,0.0,0.0
SEA,1,long,run,218.0,185.0,168.0,32.57,36.76,36.309999999999995,4.2,-0.5,0.0,0.0,0.0,0.0,0.0
SEA,1,medium,pass,4.0,5.0,7.0,50.0,40.0,42.86,-10.0,2.9,0.0,0.0,0.0,0.0,0.0
SEA,1,medium,run,7.0,13.0,9.0,28.57,38.46,66.67,9.9,28.2,0.0,0.0,0.0,0.0,0.0
SEA,1,short,pass,2.0,1.0,2.0,50.0,100.0,0.0,50.0,-100.0,0.0,0.0,0.0,0.0,0.0
SEA,1,short,run,4.0,8.0,10.0,25.0,62.5,40.0,37.5,-22.5,0.0,0.0,0.0,0.0,0.0
SEA,1,very long,pass,14.0,16.0,17.0,42.86,62.5,29.409999999999997,19.6,-33.1,0.0,0.0,0.0,0.0,0.0
SEA,1,very long,run,7.0,4.0,7.0,28.57,50.0,42.86,21.4,-7.1,0.0,0.0,0.0,0.0,0.0
SEA,2,long,pass,74.0,86.0,81.0,44.59,48.84,39.51,4.2,-9.3,0.0,0.0,0.0,0.0,0.0
SEA,2,long,run,42.0,35.0,39.0,40.48,22.86,35.9,-17.6,13.0,0.0,0.0,0.0,0.0,0.0
SEA,2,medium,pass,74.0,65.0,54.0,55.410000000000004,49.230000000000004,61.11,-6.2,11.9,0.0,0.0,0.0,0.0,0.0
SEA,2,medium,run,50.0,49.0,44.0,36.0,40.82,47.73,4.8,6.9,0.0,0.0,0.0,0.0,0.0
SEA,2,short,pass,22.0,12.0,20.0,59.089999999999996,58.330000000000005,55.00000000000001,-0.8,-3.3,0.0,0.0,0.0,0.0,0.0
SEA,2,short,run,36.0,32.0,28.0,55.559999999999995,62.5,50.0,6.9,-12.5,0.0,0.0,0.0,0.0,0.0
SEA,2,very long,pass,46.0,29.0,53.0,45.65,44.83,49.059999999999995,-0.8,4.2,0.0,0.0,0.0,0.0,0.0
SEA,2,very long,run,16.0,9.0,13.0,37.5,44.440000000000005,23.080000000000002,6.9,-21.4,0.0,0.0,0.0,0.0,0.0
SEA,3,long,pass,40.0,43.0,37.0,27.500000000000004,41.86,29.73,14.4,-12.1,25.0,37.21,29.73,12.2,-7.5
SEA,3,long,run,5.0,3.0,2.0,60.0,33.33,0.0,-26.7,-33.3,40.0,33.33,0.0,-6.7,-33.3
SEA,3,medium,pass,52.0,66.0,65.0,42.309999999999995,36.36,46.150000000000006,-5.9,9.8,42.309999999999995,34.849999999999994,49.230000000000004,-7.5,14.4
SEA,3,medium,run,10.0,6.0,6.0,60.0,50.0,33.33,-10.0,-16.7,60.0,50.0,33.33,-10.0,-16.7
SEA,3,short,pass,34.0,29.0,32.0,50.0,48.28,50.0,-1.7,1.7,50.0,48.28,50.0,-1.7,1.7
